DATOS HORARIOS GENERADOS CON EL EXPLORADOR DE ENERGIA SOLAR PARA UN ANIO METEOROLOGICO TIPICO
""
-----------------------------------------------------------------------------------------
DESCRIPCION,Datos para la evaluacion de la radiacion solar generados con un modelo de transferencia radiativa
VERSION DEL MODELO,2.0
FUENTE,Ministerio de Energia / Departamento de Geofisica Universidad de Chile
CONTACTO,ernc@dgf.uchile.cl
-----------------------------------------------------------------------------------------
""
CARACTERISTICAS DEL SITIO
NOMBRE DEL SITIO,S1
LATITUD,-33.50265847815711
LONGITUD,-70.70821188888439
ALTURA,518.0
""
-----------------------------------------------------------------------------------------
PERIODO DE DATOS
FECHA INICIAL,2004-01-01 00:00:00
FECHA FINAL,2016-12-18 23:00:00
INTERVALO,60 minutos
METODO DE CALCULO,Promedio de valores instantaneos cada 10 minutos
""
-----------------------------------------------------------------------------------------
VARIABLES INCLUIDAS
""
VARIABLE,UNIDAD,DESCRIPCION
glb,W/m2,Radiacion Global
dir,W/m2,Radiacion Directa
dif,W/m2,Radiacion Difusa
sct,W/m2,Radiacion Difusa Reflejada
ghi,W/m2,Radiacion Global Horizontal
dirh,W/m2,Radiacion Directa
difh,W/m2,Radiacion Difusa
dni,W/m2,Radiacion Directa Normal
temp,C,Temperatura en 2 metros (Corejida)
vel,m/s,Velocidad de Viento
shadow,0 = Sin; 1 = Con (inc. la noche);,Presencia de sombras debido a la topografia
cloud,"1=Si, 0=No",Presencia de nubes
""
-----------------------------------------------------------------------------------------
""
Fecha/Hora,glb,dir,dif,sct,ghi,dirh,difh,dni,temp,vel,shadow,cloud
2007-01-09 10:00:00,770.35,667.71,85.07,17.57,856.42,763.40,93.02,981.76,23.47,1.05,0.00,0.00
2007-01-09 11:00:00,932.83,819.40,93.01,20.42,995.54,893.84,101.70,1000.79,25.98,1.89,0.00,0.00
2007-01-09 12:00:00,1025.87,906.44,97.40,22.03,1073.88,967.38,106.50,1005.61,27.50,2.43,0.00,0.00
2007-01-09 13:00:00,1046.20,925.50,98.33,22.37,1090.26,982.74,107.52,1003.34,28.29,3.15,0.00,0.00
2007-01-09 14:00:00,992.40,875.24,95.75,21.41,1043.54,938.84,104.70,994.14,28.75,3.38,0.00,0.00
2007-01-09 15:00:00,871.30,762.11,89.92,19.28,939.68,841.36,98.32,979.41,28.31,3.45,0.00,0.00
2007-01-09 16:00:00,690.58,593.62,80.88,16.08,783.76,695.32,88.44,953.22,27.52,3.38,0.00,0.00
2007-01-09 17:00:00,466.83,385.89,68.88,12.06,587.98,512.66,75.32,908.81,26.50,3.18,0.00,0.00
2007-01-09 18:00:00,224.82,163.49,53.76,7.57,369.08,310.30,58.78,828.34,25.08,2.98,0.00,0.00
2007-01-09 19:00:00,36.58,0.00,33.54,3.04,148.12,111.44,36.68,641.76,23.25,2.55,0.00,0.00
2007-01-09 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.96,1.90,1.00,0.00
2007-01-09 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.32,1.33,1.00,0.00
2007-01-09 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.14,1.01,1.00,0.00
2007-01-09 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.38,0.95,1.00,0.00
2007-01-10 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.07,0.65,1.00,0.00
2007-01-10 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.98,0.37,1.00,0.00
2007-01-10 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.57,0.13,1.00,0.00
2007-01-10 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.20,0.18,1.00,0.00
2007-01-10 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.31,0.21,1.00,0.00
2007-01-10 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.44,0.26,1.00,0.00
2007-01-10 06:00:00,10.38,0.00,10.15,0.23,11.10,0.00,11.10,0.00,14.01,0.20,1.00,0.00
2007-01-10 07:00:00,72.97,26.94,41.45,4.58,223.36,178.04,45.32,743.23,13.49,0.18,0.00,0.00
2007-01-10 08:00:00,310.95,241.93,59.75,9.26,451.38,386.04,65.34,880.94,15.68,0.10,0.00,0.00
2007-01-10 09:00:00,555.32,467.64,73.97,13.72,668.78,587.90,80.88,946.47,18.47,0.50,0.00,0.00
2007-01-10 10:00:00,770.84,668.18,85.11,17.56,855.82,762.76,93.06,983.02,21.53,0.91,0.00,0.00
2007-01-10 11:00:00,936.15,822.51,93.17,20.47,997.78,895.90,101.88,1004.51,24.89,1.73,0.00,0.00
2007-01-10 12:00:00,1030.77,911.03,97.63,22.11,1077.58,970.82,106.76,1010.04,27.11,2.42,0.00,0.00
2007-01-10 13:00:00,1052.32,931.25,98.60,22.47,1095.06,987.24,107.82,1008.41,28.60,2.94,0.00,0.00
2007-01-10 14:00:00,999.21,881.61,96.08,21.52,1049.10,944.04,105.06,999.77,29.51,3.22,0.00,0.00
2007-01-10 15:00:00,876.29,766.78,90.15,19.35,943.36,844.78,98.58,983.19,29.08,3.38,0.00,0.00
2007-01-10 16:00:00,694.17,596.98,81.06,16.13,786.04,697.40,88.64,955.75,28.26,3.32,0.00,0.00
2007-01-10 17:00:00,469.20,388.14,68.97,12.08,589.00,513.58,75.42,909.97,27.22,3.20,0.00,0.00
2007-01-10 18:00:00,226.63,165.21,53.83,7.58,369.70,310.84,58.86,829.42,26.05,3.12,0.00,0.00
2007-01-10 19:00:00,36.60,0.00,33.56,3.04,148.18,111.48,36.70,641.99,24.09,2.72,0.00,0.00
2007-01-10 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.80,2.24,1.00,0.00
2007-01-10 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.15,1.74,1.00,0.00
2007-01-10 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.95,1.35,1.00,0.00
2007-01-10 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.04,1.10,1.00,0.00
2007-01-11 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.19,0.78,1.00,0.00
2007-01-11 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.70,0.44,1.00,0.00
2007-01-11 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.19,0.22,1.00,0.00
2007-01-11 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.68,0.31,1.00,0.00
2007-01-11 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.91,0.47,1.00,0.00
2007-01-11 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.32,0.44,1.00,0.00
2007-01-11 06:00:00,9.71,0.00,9.49,0.21,10.38,0.00,10.38,0.00,15.12,0.41,1.00,0.00
2007-01-11 07:00:00,71.69,25.81,41.34,4.54,221.38,176.18,45.20,743.88,15.65,0.28,0.00,0.00
2007-01-11 08:00:00,310.27,241.26,59.77,9.23,449.94,384.58,65.36,882.35,17.63,0.19,0.00,0.00
2007-01-11 09:00:00,554.89,467.17,74.02,13.69,667.30,586.36,80.94,947.13,20.36,0.64,0.00,0.00
2007-01-11 10:00:00,770.53,667.81,85.20,17.53,854.24,761.08,93.16,982.95,23.50,1.09,0.00,0.00
2007-01-11 11:00:00,935.72,822.01,93.28,20.43,995.88,893.88,102.00,1003.67,26.22,2.01,0.00,0.00
2007-01-11 12:00:00,1031.61,911.74,97.78,22.09,1076.92,970.00,106.92,1010.11,28.14,2.54,0.00,0.00
2007-01-11 13:00:00,1054.32,933.04,98.80,22.48,1095.58,987.54,108.04,1009.19,29.72,3.10,0.00,0.00
2007-01-11 14:00:00,1002.31,884.45,96.30,21.55,1050.64,945.34,105.30,1001.33,30.70,3.27,0.00,0.00
2007-01-11 15:00:00,882.25,772.28,90.52,19.45,947.92,848.94,98.98,988.03,31.47,3.15,0.00,0.00
2007-01-11 16:00:00,701.74,603.98,81.50,16.26,792.68,703.56,89.12,964.04,30.84,3.11,0.00,0.00
2007-01-11 17:00:00,476.46,394.80,69.43,12.23,596.12,520.20,75.92,921.23,30.02,3.04,0.00,0.00
2007-01-11 18:00:00,229.82,168.11,54.07,7.64,372.54,313.42,59.12,835.94,28.22,2.81,0.00,0.00
2007-01-11 19:00:00,36.66,0.00,33.62,3.05,148.48,111.72,36.76,644.01,26.01,2.29,0.00,0.00
2007-01-11 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.46,1.79,1.00,0.00
2007-01-11 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.37,1.39,1.00,0.00
2007-01-11 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.74,0.95,1.00,0.00
2007-01-11 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.58,0.62,1.00,0.00
2007-01-12 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.39,0.37,1.00,0.00
2007-01-12 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.59,0.53,1.00,0.00
2007-01-12 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.56,0.51,1.00,0.00
2007-01-12 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.82,0.59,1.00,0.00
2007-01-12 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.63,0.70,1.00,0.00
2007-01-12 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.99,0.92,1.00,0.00
2007-01-12 06:00:00,8.73,0.00,8.54,0.19,9.34,0.00,9.34,0.00,17.02,0.87,1.00,0.00
2007-01-12 07:00:00,68.40,23.70,40.37,4.34,211.48,167.34,44.14,714.75,18.49,0.71,0.00,0.00
2007-01-12 08:00:00,299.98,232.56,58.51,8.91,434.24,370.26,63.98,854.42,21.74,0.44,0.00,0.00
2007-01-12 09:00:00,539.27,453.43,72.56,13.28,647.42,568.08,79.34,920.66,24.87,0.46,0.00,0.00
2007-01-12 10:00:00,750.75,650.11,83.59,17.05,831.02,739.62,91.40,957.28,27.80,0.83,0.00,0.00
2007-01-12 11:00:00,913.35,801.89,91.54,19.91,970.66,870.56,100.10,978.89,30.36,1.40,0.00,0.00
2007-01-12 12:00:00,1011.85,893.93,96.28,21.64,1054.74,949.46,105.28,989.63,31.96,2.26,0.00,0.00
2007-01-12 13:00:00,1038.52,918.88,97.54,22.10,1077.46,970.80,106.66,992.64,33.09,2.91,0.00,0.00
2007-01-12 14:00:00,990.84,874.27,95.29,21.27,1036.88,932.68,104.20,988.16,33.68,3.28,0.00,0.00
2007-01-12 15:00:00,872.96,764.12,89.64,19.20,936.12,838.10,98.02,975.41,33.01,3.30,0.00,0.00
2007-01-12 16:00:00,694.65,597.84,80.75,16.06,782.72,694.42,88.30,951.36,32.23,3.24,0.00,0.00
2007-01-12 17:00:00,472.15,391.23,68.84,12.08,588.66,513.38,75.28,909.15,31.18,3.19,0.00,0.00
2007-01-12 18:00:00,230.34,168.85,53.88,7.61,371.10,312.18,58.92,832.63,29.41,2.93,0.00,0.00
2007-01-12 19:00:00,36.76,0.00,33.69,3.07,149.58,112.74,36.84,650.53,26.65,2.34,0.00,0.00
2007-01-12 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.89,1.79,1.00,0.00
2007-01-12 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.08,1.20,1.00,0.00
2007-01-12 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.84,0.79,1.00,0.00
2007-01-12 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.51,0.48,1.00,0.00
2007-01-13 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.31,0.22,1.00,0.00
2007-01-13 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.29,0.40,1.00,0.00
2007-01-13 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.45,0.53,1.00,0.00
2007-01-13 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.77,0.72,1.00,0.00
2007-01-13 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.60,0.65,1.00,0.00
2007-01-13 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.86,0.69,1.00,0.00
2007-01-13 06:00:00,7.89,0.00,7.72,0.17,8.44,0.00,8.44,0.00,17.46,0.47,1.00,0.00
2007-01-13 07:00:00,66.56,22.42,39.89,4.25,207.28,163.66,43.62,707.23,18.17,0.38,0.00,0.00
2007-01-13 08:00:00,296.61,229.78,58.04,8.80,428.80,365.34,63.46,847.69,20.95,0.44,0.00,0.00
2007-01-13 09:00:00,535.34,450.06,72.12,13.16,641.60,562.74,78.86,915.06,23.42,0.52,0.00,0.00
2007-01-13 10:00:00,746.47,646.42,83.13,16.92,824.94,734.04,90.90,952.25,25.68,0.97,0.00,0.00
2007-01-13 11:00:00,909.06,798.13,91.14,19.79,964.60,864.94,99.66,973.97,28.16,1.72,0.00,0.00
2007-01-13 12:00:00,1007.12,889.79,95.82,21.50,1048.22,943.44,104.78,984.27,29.76,2.27,0.00,0.00
2007-01-13 13:00:00,1033.60,914.55,97.09,21.97,1070.66,964.50,106.16,986.75,30.70,3.06,0.00,0.00
2007-01-13 14:00:00,985.99,870.05,94.82,21.13,1029.98,926.30,103.68,981.70,30.39,3.47,0.00,0.00
2007-01-13 15:00:00,867.67,759.49,89.13,19.05,928.56,831.10,97.46,967.36,29.66,3.56,0.00,0.00
2007-01-13 16:00:00,689.23,593.12,80.22,15.89,774.62,686.90,87.72,941.06,28.64,3.52,0.00,0.00
2007-01-13 17:00:00,467.69,387.44,68.33,11.92,580.94,506.22,74.72,896.25,27.42,3.34,0.00,0.00
2007-01-13 18:00:00,228.35,167.43,53.43,7.49,365.26,306.84,58.42,818.75,25.90,3.00,0.00,0.00
2007-01-13 19:00:00,36.32,0.00,33.33,3.00,146.18,109.74,36.44,633.85,23.72,2.55,0.00,0.00
2007-01-13 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.80,1.86,1.00,0.00
2007-01-13 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.64,1.19,1.00,0.00
2007-01-13 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.71,0.83,1.00,0.00
2007-01-13 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.24,0.67,1.00,0.00
2007-01-14 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.88,0.60,1.00,0.00
2007-01-14 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.20,0.29,1.00,0.00
2007-01-14 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.72,0.35,1.00,0.00
2007-01-14 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.10,0.47,1.00,0.00
2007-01-14 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,0.37,1.00,0.00
2007-01-14 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.17,0.45,1.00,0.00
2007-01-14 06:00:00,7.09,0.00,6.93,0.16,7.58,0.00,7.58,0.00,15.37,0.27,1.00,0.00
2007-01-14 07:00:00,65.14,21.29,39.65,4.20,204.48,161.12,43.36,705.06,15.01,0.32,0.00,0.00
2007-01-14 08:00:00,295.74,229.02,57.96,8.76,426.82,363.44,63.38,848.24,17.90,0.28,0.00,0.00
2007-01-14 09:00:00,534.84,449.63,72.08,13.13,639.82,561.00,78.82,915.52,20.60,0.54,0.00,0.00
2007-01-14 10:00:00,746.60,646.57,83.13,16.90,823.68,732.78,90.90,952.68,23.92,1.02,0.00,0.00
2007-01-14 11:00:00,909.23,798.36,91.10,19.76,963.18,863.56,99.62,973.92,26.51,1.82,0.00,0.00
2007-01-14 12:00:00,1005.88,888.72,95.71,21.44,1045.22,940.56,104.66,982.23,28.29,2.42,0.00,0.00
2007-01-14 13:00:00,1030.68,911.94,96.87,21.87,1065.86,959.94,105.92,982.68,29.24,3.09,0.00,0.00
2007-01-14 14:00:00,981.87,866.34,94.52,21.00,1023.86,920.50,103.36,975.85,30.13,3.35,0.00,0.00
2007-01-14 15:00:00,864.72,756.88,88.89,18.95,923.48,826.28,97.20,961.85,29.56,3.35,0.00,0.00
2007-01-14 16:00:00,687.94,592.08,80.04,15.82,771.20,683.68,87.52,936.65,28.60,3.37,0.00,0.00
2007-01-14 17:00:00,467.48,387.42,68.19,11.87,578.52,503.96,74.56,892.47,27.31,3.22,0.00,0.00
2007-01-14 18:00:00,227.86,167.26,53.17,7.43,361.98,303.84,58.14,811.09,26.17,2.98,0.00,0.00
2007-01-14 19:00:00,35.99,0.00,33.05,2.94,143.38,107.24,36.14,621.26,24.37,2.65,0.00,0.00
2007-01-14 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.87,2.32,1.00,0.00
2007-01-14 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.03,1.67,1.00,0.00
2007-01-14 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.67,1.17,1.00,0.00
2007-01-14 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.66,0.83,1.00,0.00
2007-01-15 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.95,0.53,1.00,0.00
2007-01-15 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.29,0.30,1.00,0.00
2007-01-15 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.10,0.19,1.00,0.00
2007-01-15 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.96,0.24,1.00,0.00
2007-01-15 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.70,0.28,1.00,0.00
2007-01-15 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.99,0.18,1.00,0.00
2007-01-15 06:00:00,6.23,0.00,6.09,0.14,6.66,0.00,6.66,0.00,15.31,0.14,1.00,0.00
2007-01-15 07:00:00,63.44,20.05,39.29,4.10,199.98,157.02,42.96,695.39,16.07,0.30,0.00,0.00
2007-01-15 08:00:00,292.55,226.25,57.65,8.65,421.40,358.36,63.04,841.34,18.35,0.51,0.00,0.00
2007-01-15 09:00:00,530.87,446.10,71.77,13.00,633.86,555.38,78.48,909.42,20.60,0.81,0.00,0.00
2007-01-15 10:00:00,741.89,642.35,82.78,16.76,817.00,726.48,90.52,946.69,23.28,1.26,0.00,0.00
2007-01-15 11:00:00,904.47,794.05,90.79,19.62,956.54,857.26,99.28,968.22,25.47,1.94,0.00,0.00
2007-01-15 12:00:00,1001.90,885.13,95.44,21.32,1039.34,934.98,104.36,977.39,27.12,2.51,0.00,0.00
2007-01-15 13:00:00,1027.69,909.28,96.65,21.77,1060.92,955.24,105.68,978.51,28.26,3.18,0.00,0.00
2007-01-15 14:00:00,979.62,864.34,94.36,20.92,1019.56,916.38,103.18,971.90,27.98,3.48,0.00,0.00
2007-01-15 15:00:00,863.62,755.99,88.74,18.88,920.32,823.28,97.04,958.56,27.66,3.61,0.00,0.00
2007-01-15 16:00:00,687.96,592.23,79.95,15.78,769.18,681.76,87.42,934.17,27.05,3.54,0.00,0.00
2007-01-15 17:00:00,468.17,388.22,68.11,11.84,577.24,502.76,74.48,890.35,26.39,3.47,0.00,0.00
2007-01-15 18:00:00,228.96,168.42,53.13,7.41,361.24,303.14,58.10,809.57,25.18,3.28,0.00,0.00
2007-01-15 19:00:00,35.91,0.00,32.98,2.93,142.82,106.76,36.06,619.71,23.62,2.88,0.00,0.00
2007-01-15 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.98,2.34,1.00,0.00
2007-01-15 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.50,1.70,1.00,0.00
2007-01-15 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.55,1.37,1.00,0.00
2007-01-15 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.69,1.05,1.00,0.00
2007-01-16 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.11,0.87,1.00,0.00
2007-01-16 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.68,0.58,1.00,0.00
2007-01-16 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.47,0.41,1.00,0.00
2007-01-16 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.31,0.28,1.00,0.00
2007-01-16 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.09,0.25,1.00,0.00
2007-01-16 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.33,0.22,1.00,0.00
2007-01-16 06:00:00,1.89,0.00,1.85,0.04,2.02,0.00,2.02,0.00,15.90,0.26,1.00,1.00
2007-01-16 07:00:00,56.41,0.19,54.96,1.26,61.62,1.52,60.10,6.82,16.85,0.24,0.00,1.00
2007-01-16 08:00:00,212.05,2.21,205.16,4.67,227.84,3.50,224.34,8.27,18.83,0.36,0.00,1.00
2007-01-16 09:00:00,381.54,4.90,368.26,8.39,408.76,6.08,402.68,9.99,21.14,0.72,0.00,1.00
2007-01-16 10:00:00,556.05,14.39,529.45,12.21,595.18,16.24,578.94,21.21,23.76,1.19,0.00,1.00
2007-01-16 11:00:00,894.92,785.50,90.04,19.38,944.78,846.32,98.46,957.36,25.90,1.96,0.00,0.00
2007-01-16 12:00:00,992.80,876.96,94.74,21.09,1028.08,924.48,103.60,967.45,27.66,2.54,0.00,0.00
2007-01-16 13:00:00,1019.55,901.99,96.01,21.56,1050.70,945.72,104.98,969.40,28.75,3.14,0.00,0.00
2007-01-16 14:00:00,973.27,858.72,93.81,20.74,1011.00,908.42,102.58,963.87,29.58,3.45,0.00,0.00
2007-01-16 15:00:00,857.15,750.26,88.20,18.70,911.44,815.00,96.44,949.22,29.08,3.67,0.00,0.00
2007-01-16 16:00:00,392.42,5.87,377.93,8.62,420.00,6.74,413.26,9.24,28.13,3.61,0.00,1.00
2007-01-16 17:00:00,463.78,384.51,67.58,11.69,569.60,495.70,73.90,878.29,26.85,3.39,0.00,0.00
2007-01-16 18:00:00,227.49,167.43,52.75,7.31,356.38,298.70,57.68,798.40,25.49,3.13,0.00,0.00
2007-01-16 19:00:00,35.58,0.00,32.70,2.88,140.42,104.66,35.76,609.96,23.56,2.69,0.00,0.00
2007-01-16 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.93,2.15,1.00,0.00
2007-01-16 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.38,1.64,1.00,0.00
2007-01-16 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.26,1.33,1.00,0.00
2007-01-16 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.44,1.05,1.00,0.00
2007-01-17 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.98,0.85,1.00,0.00
2007-01-17 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.49,0.51,1.00,0.00
2007-01-17 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.17,0.30,1.00,0.00
2007-01-17 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.85,0.25,1.00,0.00
2007-01-17 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.30,0.30,1.00,0.00
2007-01-17 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.56,0.27,1.00,0.00
2007-01-17 06:00:00,4.54,0.00,4.44,0.10,4.86,0.00,4.86,0.00,15.16,0.33,1.00,0.00
2007-01-17 07:00:00,60.49,17.99,38.54,3.96,193.04,150.90,42.14,685.33,15.90,0.19,0.00,0.00
2007-01-17 08:00:00,289.08,223.47,57.10,8.51,414.66,352.22,62.44,836.87,17.94,0.26,0.00,0.00
2007-01-17 09:00:00,526.95,442.89,71.20,12.85,626.48,548.62,77.86,904.92,20.31,0.55,0.00,0.00
2007-01-17 10:00:00,737.85,639.01,82.23,16.60,809.38,719.46,89.92,941.95,22.93,0.95,0.00,0.00
2007-01-17 11:00:00,899.61,789.99,90.17,19.45,947.94,849.34,98.60,962.29,25.59,1.61,0.00,0.00
2007-01-17 12:00:00,998.16,882.14,94.85,21.17,1031.74,928.02,103.72,972.20,27.61,2.22,0.00,0.00
2007-01-17 13:00:00,1025.09,907.34,96.12,21.63,1054.38,949.28,105.10,973.78,29.07,2.75,0.00,0.00
2007-01-17 14:00:00,978.53,863.85,93.87,20.81,1014.42,911.78,102.64,967.92,30.06,3.07,0.00,0.00
2007-01-17 15:00:00,862.08,755.06,88.25,18.76,914.58,818.08,96.50,953.10,29.71,3.40,0.00,0.00
2007-01-17 16:00:00,686.32,591.23,79.44,15.66,763.10,676.24,86.86,927.06,28.98,3.39,0.00,0.00
2007-01-17 17:00:00,467.03,387.72,67.58,11.72,571.48,497.58,73.90,882.07,27.94,3.24,0.00,0.00
2007-01-17 18:00:00,228.73,168.77,52.66,7.31,356.10,298.52,57.58,798.96,26.41,2.99,0.00,0.00
2007-01-17 19:00:00,35.39,0.00,32.54,2.86,139.20,103.62,35.58,606.33,24.23,2.54,0.00,0.00
2007-01-17 20:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.40,1.99,1.00,0.00
2007-01-17 21:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.91,1.57,1.00,0.00
2007-01-17 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.99,1.22,1.00,0.00
2007-01-17 23:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.05,0.86,1.00,0.00
2007-01-18 00:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.36,0.66,1.00,0.00
2007-01-18 01:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.89,0.37,1.00,0.00
2007-01-18 02:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.56,0.16,1.00,0.00
2007-01-18 03:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.89,0.27,1.00,0.00
2007-01-18 04:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.11,0.32,1.00,0.00
2007-01-18 05:00:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.23,0.39,1.00,0.00
2007-01-18 06:00:00,3.78,0.00,3.69,0.08,4.04,0.00,4.04,0.00,15.83,0.39,1.00,0.00
2007-01-18 07:00:00,59.55,17.25,38.35,3.94,192.26,150.32,41.94,691.79,16.91,0.35,0.00,0.00
2007-01-18 08:00:00,290.27,224.67,57.07,8.53,415.56,353.16,62.40,844.19,19.31,0.35,0.00,0.00
